index,vehicle_id,speed,accuracy,humidity,visibility,rainfall,latency,voltage,temperature,cpu_load,storage,satellites,rsrp,edge_inference_ms,network_status,perception_confidence,obstacle_confidence,road_impact_g,latitude,longitude,weather,site,site_type
95,YC-SHUTTLE-MINIBUS-02,28.1,0.23,82.8,705,1.5,52,12.48,40.9,43.7,72.7,25,-79,30.8,5G在线,82.1,87.1,0.08,29.407726,105.889046,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
96,YC-SHUTTLE-MINIBUS-02,28.3,0.2,83.1,742,2.0,44,12.39,41.1,50.2,70.5,23,-80,24.5,5G在线,84.7,89.8,0.08,29.407725,105.889075,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
97,YC-SHUTTLE-MINIBUS-02,28.4,0.23,82.3,741,2.2,62,12.42,40.1,46.4,72.1,22,-83,28.4,5G在线,83.4,84.3,0.11,29.407724,105.889105,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
98,YC-SHUTTLE-MINIBUS-02,28.3,0.19,82.9,736,2.6,47,12.44,41.0,49.4,69.8,24,-79,24.6,5G在线,84.4,84.7,0.11,29.407723,105.889134,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
99,YC-SHUTTLE-MINIBUS-02,28.2,0.19,82.1,714,2.5,64,12.33,40.3,45.6,71.7,25,-78,21.6,5G在线,83.3,89.1,0.1,29.407722,105.889164,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
100,YC-SHUTTLE-MINIBUS-02,28.7,0.21,82.1,738,2.7,56,12.5,40.9,50.9,69.9,21,-87,23.8,5G在线,84.3,87.2,0.09,29.407721,105.889193,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
101,YC-SHUTTLE-MINIBUS-02,28.3,0.21,81.8,736,3.1,63,12.38,40.0,49.9,69.4,25,-80,30.4,5G在线,83.5,85.0,0.09,29.407719,105.889222,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
102,YC-SHUTTLE-MINIBUS-02,28.7,0.2,83.4,726,3.3,49,12.42,40.3,44.8,70.7,21,-83,22.1,5G在线,84.5,83.8,0.08,29.407718,105.889252,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
103,YC-SHUTTLE-MINIBUS-02,28.8,0.18,81.1,743,3.3,52,12.41,40.3,43.4,71.4,22,-82,22.6,5G在线,84.6,89.3,0.12,29.407717,105.889282,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
104,YC-SHUTTLE-MINIBUS-02,28.7,0.23,81.8,737,3.6,57,12.35,40.5,49.5,71.8,23,-78,27.3,5G在线,82.5,85.6,0.11,29.407716,105.889311,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
105,YC-SHUTTLE-MINIBUS-02,28.6,0.18,81.0,747,3.9,57,12.49,40.5,49.0,70.4,23,-80,26.9,5G在线,85.1,89.7,0.11,29.407715,105.889341,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
106,YC-SHUTTLE-MINIBUS-02,28.2,0.21,82.3,735,4.2,53,12.4,40.3,43.2,69.4,22,-81,29.9,5G在线,84.0,87.1,0.08,29.407713,105.88937,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
107,YC-SHUTTLE-MINIBUS-02,28.4,0.18,80.6,721,4.2,51,12.36,41.0,48.9,71.9,21,-79,29.4,5G在线,85.6,90.4,0.12,29.407712,105.8894,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
108,YC-SHUTTLE-MINIBUS-02,28.7,0.19,82.7,735,4.1,64,12.39,41.0,48.7,70.5,22,-84,30.9,5G在线,82.5,91.2,0.12,29.407711,105.88943,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
109,YC-SHUTTLE-MINIBUS-02,28.4,0.19,81.4,747,4.0,43,12.41,41.1,45.1,72.3,24,-86,30.3,5G在线,82.3,83.6,0.11,29.40771,105.88946,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
110,YC-SHUTTLE-MINIBUS-02,28.5,0.21,80.7,712,4.5,43,12.51,40.8,50.9,70.3,24,-87,25.0,5G在线,81.3,83.9,0.1,29.407708,105.889489,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
111,YC-SHUTTLE-MINIBUS-02,28.5,0.22,80.6,716,4.5,47,12.46,40.5,44.0,70.0,23,-85,29.5,5G在线,83.2,90.9,0.11,29.407707,105.889519,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
112,YC-SHUTTLE-MINIBUS-02,28.3,0.21,81.2,718,4.1,43,12.47,41.2,50.5,71.3,21,-85,27.6,5G在线,84.7,91.2,0.08,29.407706,105.889549,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
113,YC-SHUTTLE-MINIBUS-02,28.6,0.19,82.8,698,4.3,55,12.48,40.4,49.5,72.5,22,-81,24.2,5G在线,84.2,84.6,0.08,29.407705,105.889579,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
114,YC-SHUTTLE-MINIBUS-02,28.6,0.19,80.9,695,4.5,64,12.43,41.2,48.7,72.2,24,-84,26.4,5G在线,82.1,88.4,0.12,29.407703,105.889609,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
115,YC-SHUTTLE-MINIBUS-02,28.6,0.2,80.6,723,4.1,47,12.36,40.2,47.1,69.8,22,-84,21.3,5G在线,80.5,91.6,0.09,29.407702,105.889639,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
116,YC-SHUTTLE-MINIBUS-02,28.6,0.23,82.6,691,4.5,57,12.44,40.3,47.3,70.7,23,-80,23.1,5G在线,81.6,87.4,0.08,29.407701,105.889669,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
117,YC-SHUTTLE-MINIBUS-02,28.8,0.22,82.5,685,4.1,58,12.39,40.4,50.2,72.6,22,-86,30.9,5G在线,82.0,87.4,0.09,29.407699,105.889699,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
118,YC-SHUTTLE-MINIBUS-02,29.1,0.2,81.7,697,4.3,56,12.39,40.9,48.1,70.6,21,-83,28.1,5G在线,81.9,83.0,0.11,29.407698,105.889729,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
119,YC-SHUTTLE-MINIBUS-02,29.2,0.19,82.6,707,3.9,44,12.52,40.8,47.0,71.8,22,-83,29.6,5G在线,81.7,87.4,0.12,29.407697,105.889759,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
120,YC-SHUTTLE-MINIBUS-02,30.0,0.2,83.7,697,3.5,44,12.42,40.8,48.0,71.5,21,-83,30.8,5G在线,81.3,87.1,0.08,29.407707,105.889788,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
121,YC-SHUTTLE-MINIBUS-02,30.4,0.19,83.1,707,4.0,63,12.4,40.1,47.5,72.6,23,-84,27.0,5G在线,85.3,89.4,0.12,29.40773,105.889816,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
122,YC-SHUTTLE-MINIBUS-02,30.3,0.19,84.0,664,3.7,47,12.46,40.1,45.6,70.6,24,-86,28.1,5G在线,84.8,83.3,0.08,29.407753,105.889843,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
123,YC-SHUTTLE-MINIBUS-02,30.9,0.21,84.2,662,3.6,55,12.47,40.2,49.6,69.7,23,-87,24.9,5G在线,85.2,84.1,0.09,29.407776,105.889871,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
124,YC-SHUTTLE-MINIBUS-02,31.1,0.21,84.2,665,3.3,63,12.48,40.2,44.6,70.1,21,-86,24.6,5G在线,82.0,87.1,0.1,29.407799,105.889899,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
125,YC-SHUTTLE-MINIBUS-02,32.3,0.21,83.8,671,2.7,57,12.43,41.0,49.0,71.1,24,-79,27.9,5G在线,82.3,87.2,0.12,29.407821,105.889927,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
126,YC-SHUTTLE-MINIBUS-02,32.4,0.19,84.9,655,2.9,44,12.43,40.9,48.9,70.6,23,-78,27.0,5G在线,81.4,91.9,0.11,29.407844,105.889955,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
127,YC-SHUTTLE-MINIBUS-02,32.9,0.18,85.0,678,2.7,57,12.35,40.7,47.8,71.1,21,-86,28.5,5G在线,84.1,91.9,0.08,29.407867,105.889983,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
128,YC-SHUTTLE-MINIBUS-02,34.0,0.2,84.5,647,2.5,46,12.38,40.6,47.7,70.6,23,-83,27.5,5G在线,81.9,88.5,0.11,29.40789,105.890011,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
129,YC-SHUTTLE-MINIBUS-02,34.2,0.2,85.5,650,2.4,45,12.41,41.0,47.1,70.7,21,-83,28.8,5G在线,82.4,89.0,0.11,29.407913,105.890039,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
130,YC-SHUTTLE-MINIBUS-02,35.3,0.19,84.5,647,2.2,48,12.48,41.4,51.9,72.4,23,-82,24.6,5G在线,80.9,87.2,0.08,29.407935,105.890067,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
131,YC-SHUTTLE-MINIBUS-02,35.6,0.19,85.8,665,1.7,59,12.53,41.0,50.4,70.3,22,-86,28.8,5G在线,84.3,90.0,0.09,29.407958,105.890095,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
132,YC-SHUTTLE-MINIBUS-02,36.5,0.21,86.1,653,1.7,57,12.42,41.6,50.8,70.5,21,-79,29.6,5G在线,80.4,83.9,0.11,29.407981,105.890123,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
133,YC-SHUTTLE-MINIBUS-02,36.9,0.21,85.6,630,1.8,62,12.38,40.6,45.1,71.0,24,-78,31.0,5G在线,83.5,83.7,0.11,29.408004,105.890151,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
134,YC-SHUTTLE-MINIBUS-02,38.1,0.18,86.8,623,1.5,60,12.36,41.6,49.4,72.4,22,-79,28.4,5G在线,82.8,87.3,0.1,29.408027,105.890179,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
135,YC-SHUTTLE-MINIBUS-02,38.3,0.19,86.2,649,1.1,62,12.4,40.7,51.0,72.1,25,-80,25.2,5G在线,84.3,89.6,0.12,29.40805,105.890208,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
136,YC-SHUTTLE-MINIBUS-02,39.2,0.19,86.8,617,1.6,64,12.41,41.1,47.7,72.7,22,-81,30.1,5G在线,80.6,87.0,0.1,29.408073,105.890236,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
137,YC-SHUTTLE-MINIBUS-02,39.8,0.22,86.3,636,1.1,55,12.48,41.5,48.6,72.2,25,-83,25.2,5G在线,85.3,87.4,0.11,29.408096,105.890264,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
138,YC-SHUTTLE-MINIBUS-02,40.3,0.21,86.3,635,1.2,58,12.34,41.3,46.0,71.6,21,-85,23.5,5G在线,83.4,91.4,0.1,29.408118,105.890293,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
139,YC-SHUTTLE-MINIBUS-02,40.4,0.22,87.4,607,1.2,51,12.4,41.2,47.0,71.7,25,-82,22.8,5G在线,80.6,83.8,0.12,29.408141,105.890321,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
140,YC-SHUTTLE-MINIBUS-02,40.9,0.19,87.0,637,1.3,44,12.44,41.1,53.1,70.0,22,-83,24.7,5G在线,81.0,89.4,0.12,29.408164,105.890349,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
141,YC-SHUTTLE-MINIBUS-02,41.3,0.22,87.3,629,1.1,60,12.37,41.0,49.5,69.9,24,-82,29.7,5G在线,83.5,83.4,0.12,29.408187,105.890378,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
142,YC-SHUTTLE-MINIBUS-02,41.9,0.22,87.1,629,1.7,63,12.4,41.5,47.3,71.0,21,-84,21.5,5G在线,84.7,89.4,0.08,29.40821,105.890406,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
143,YC-SHUTTLE-MINIBUS-02,41.9,0.2,87.4,633,1.3,57,12.5,41.9,49.4,71.5,22,-81,22.4,5G在线,83.2,84.9,0.12,29.408233,105.890435,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
144,YC-SHUTTLE-MINIBUS-02,42.5,0.22,85.3,606,1.7,43,12.42,40.9,51.7,71.3,25,-85,22.4,5G在线,81.6,89.3,0.12,29.408256,105.890463,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
145,YC-SHUTTLE-MINIBUS-02,42.8,0.19,86.2,642,1.7,44,12.45,41.5,46.5,69.8,25,-80,30.8,5G在线,80.9,89.0,0.11,29.408279,105.890492,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
146,YC-SHUTTLE-MINIBUS-02,42.8,0.21,85.6,628,1.7,55,12.46,40.8,51.8,69.6,21,-86,26.8,5G在线,82.1,85.4,0.12,29.408303,105.89052,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
147,YC-SHUTTLE-MINIBUS-02,43.0,0.22,87.1,646,2.0,48,12.4,41.1,47.3,70.8,24,-79,28.0,5G在线,84.5,87.1,0.09,29.408326,105.890549,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
148,YC-SHUTTLE-MINIBUS-02,42.9,0.18,86.5,630,2.1,46,12.48,42.0,46.7,69.8,24,-83,23.3,5G在线,82.4,86.1,0.1,29.408349,105.890577,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
149,YC-SHUTTLE-MINIBUS-02,42.4,0.19,85.4,611,2.6,64,12.44,40.9,48.0,72.5,22,-85,27.2,5G在线,82.0,91.7,0.11,29.408372,105.890606,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
150,YC-SHUTTLE-MINIBUS-02,42.9,0.21,84.6,613,2.9,51,12.48,40.8,53.7,72.7,23,-80,25.2,5G在线,85.2,88.0,0.1,29.40838,105.890635,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
151,YC-SHUTTLE-MINIBUS-02,42.2,0.21,84.7,617,2.7,64,12.38,41.0,49.1,71.9,25,-79,25.9,5G在线,83.2,90.2,0.12,29.408379,105.890665,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
152,YC-SHUTTLE-MINIBUS-02,42.4,0.21,86.2,619,3.0,43,12.51,41.6,47.5,70.1,22,-87,27.3,5G在线,81.0,90.7,0.1,29.408378,105.890695,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
153,YC-SHUTTLE-MINIBUS-02,42.4,0.2,85.0,657,3.5,64,12.43,41.7,52.2,72.4,25,-85,22.4,5G在线,82.7,84.5,0.08,29.408377,105.890725,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
154,YC-SHUTTLE-MINIBUS-02,42.1,0.18,84.6,665,3.5,43,12.39,41.1,49.9,71.6,22,-80,30.1,5G在线,83.4,88.5,0.12,29.408377,105.890755,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
155,YC-SHUTTLE-MINIBUS-02,41.8,0.21,85.1,637,3.4,50,12.52,41.1,47.1,71.0,24,-83,21.2,5G在线,84.5,89.2,0.1,29.408376,105.890785,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
156,YC-SHUTTLE-MINIBUS-02,41.2,0.22,84.6,639,3.9,56,12.35,41.8,48.0,69.4,22,-82,24.8,5G在线,82.6,86.1,0.1,29.408375,105.890815,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
157,YC-SHUTTLE-MINIBUS-02,41.2,0.2,84.7,648,4.1,47,12.52,41.7,46.9,72.1,23,-86,24.3,5G在线,80.9,84.2,0.08,29.408374,105.890845,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
158,YC-SHUTTLE-MINIBUS-02,40.8,0.2,84.5,639,4.0,51,12.34,41.8,52.5,72.1,25,-86,29.2,5G在线,80.5,89.2,0.12,29.408374,105.890875,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
159,YC-SHUTTLE-MINIBUS-02,40.3,0.21,82.6,642,3.9,53,12.47,41.3,51.1,69.7,21,-85,24.1,5G在线,82.1,89.7,0.12,29.408373,105.890905,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
160,YC-SHUTTLE-MINIBUS-02,40.6,0.22,83.5,671,4.0,47,12.37,40.7,47.6,70.2,25,-86,21.4,5G在线,84.7,92.0,0.11,29.408372,105.890935,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
161,YC-SHUTTLE-MINIBUS-02,40.3,0.19,82.1,688,4.4,45,12.5,41.0,46.2,71.0,25,-79,24.5,5G在线,84.0,90.2,0.09,29.408372,105.890965,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
162,YC-SHUTTLE-MINIBUS-02,39.5,0.21,82.3,689,4.3,58,12.42,41.5,52.9,70.2,23,-78,21.4,5G在线,83.6,86.2,0.09,29.408371,105.890995,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
163,YC-SHUTTLE-MINIBUS-02,39.6,0.22,82.3,677,4.1,53,12.5,40.8,52.9,69.4,25,-82,28.3,5G在线,80.8,91.3,0.09,29.40837,105.891025,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
164,YC-SHUTTLE-MINIBUS-02,39.5,0.19,83.1,692,4.5,45,12.41,40.9,53.0,70.0,23,-82,22.3,5G在线,83.3,84.0,0.12,29.40837,105.891055,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
165,YC-SHUTTLE-MINIBUS-02,39.6,0.19,82.5,693,4.7,55,12.48,41.3,48.6,69.4,21,-80,26.7,5G在线,82.3,88.8,0.12,29.408369,105.891086,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
166,YC-SHUTTLE-MINIBUS-02,39.5,0.19,81.6,709,4.6,59,12.43,41.9,47.7,69.5,23,-79,26.2,5G在线,85.6,83.4,0.12,29.408369,105.891116,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
167,YC-SHUTTLE-MINIBUS-02,38.8,0.21,81.5,695,4.0,47,12.5,41.1,50.1,71.5,22,-84,22.9,5G在线,82.5,88.3,0.08,29.408369,105.891146,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
168,YC-SHUTTLE-MINIBUS-02,39.2,0.21,82.5,720,4.3,59,12.51,41.5,46.9,71.0,21,-84,21.7,5G在线,82.6,85.1,0.1,29.408368,105.891176,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
169,YC-SHUTTLE-MINIBUS-02,39.1,0.18,81.2,688,3.8,61,12.34,41.4,51.8,72.2,22,-81,31.0,5G在线,84.0,85.3,0.08,29.408368,105.891206,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
170,YC-SHUTTLE-MINIBUS-02,38.6,0.18,81.9,712,4.2,44,12.4,40.8,51.9,69.4,23,-85,26.4,5G在线,84.5,91.9,0.08,29.408367,105.891236,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
171,YC-SHUTTLE-MINIBUS-02,39.0,0.21,82.2,727,4.1,48,12.36,40.6,45.4,71.3,23,-79,22.2,5G在线,82.3,84.1,0.08,29.408367,105.891267,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
172,YC-SHUTTLE-MINIBUS-02,38.7,0.22,81.6,713,3.3,44,12.41,40.9,51.1,69.6,21,-81,21.7,5G在线,82.8,85.4,0.1,29.408367,105.891297,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
173,YC-SHUTTLE-MINIBUS-02,38.5,0.22,81.7,699,3.5,46,12.46,41.7,50.1,70.0,21,-79,29.6,5G在线,82.5,90.7,0.08,29.408367,105.891327,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
174,YC-SHUTTLE-MINIBUS-02,39.0,0.22,82.4,706,3.2,51,12.51,41.0,49.4,71.7,24,-79,30.6,5G在线,81.1,89.9,0.11,29.408366,105.891357,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
175,YC-SHUTTLE-MINIBUS-02,38.6,0.18,82.4,741,3.3,46,12.37,41.4,48.8,70.6,22,-85,21.9,5G在线,83.1,89.9,0.08,29.408366,105.891388,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
176,YC-SHUTTLE-MINIBUS-02,39.0,0.23,81.2,705,2.7,61,12.44,41.5,52.5,69.5,23,-84,21.1,5G在线,85.3,89.3,0.12,29.408366,105.891418,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
177,YC-SHUTTLE-MINIBUS-02,38.5,0.21,81.9,748,2.3,63,12.43,41.1,46.7,71.9,24,-86,29.6,5G在线,84.0,90.3,0.09,29.408366,105.891448,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
178,YC-SHUTTLE-MINIBUS-02,38.8,0.23,80.8,721,2.5,59,12.49,41.3,48.8,71.8,21,-79,29.2,5G在线,81.9,87.9,0.1,29.408366,105.891478,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
179,YC-SHUTTLE-MINIBUS-02,38.6,0.19,82.1,749,2.4,62,12.4,40.9,51.0,71.9,21,-84,28.2,5G在线,83.5,91.1,0.09,29.408366,105.891508,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
180,YC-SHUTTLE-MINIBUS-02,38.1,0.21,83.1,748,1.7,49,12.4,41.1,51.2,70.2,24,-83,27.5,5G在线,81.6,85.1,0.09,29.408386,105.891538,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
181,YC-SHUTTLE-MINIBUS-02,38.4,0.19,82.6,750,2.0,51,12.44,41.7,52.8,70.3,24,-82,21.9,5G在线,84.9,87.4,0.1,29.408412,105.891567,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
182,YC-SHUTTLE-MINIBUS-02,38.4,0.21,81.6,748,2.0,61,12.36,41.7,45.8,71.4,21,-79,22.8,5G在线,85.8,85.9,0.11,29.408439,105.891596,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
183,YC-SHUTTLE-MINIBUS-02,38.0,0.19,83.2,720,1.4,43,12.42,41.2,47.7,72.4,24,-84,24.0,5G在线,84.0,88.7,0.11,29.408466,105.891625,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
184,YC-SHUTTLE-MINIBUS-02,37.4,0.2,83.8,738,1.4,54,12.47,40.9,52.4,71.0,22,-82,27.0,5G在线,82.6,88.6,0.08,29.408492,105.891654,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
185,YC-SHUTTLE-MINIBUS-02,37.2,0.21,82.9,716,1.3,43,12.49,40.6,46.6,71.3,21,-85,24.2,5G在线,81.1,85.4,0.11,29.408519,105.891683,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
186,YC-SHUTTLE-MINIBUS-02,37.3,0.21,83.4,725,1.0,53,12.38,41.7,49.4,72.4,22,-80,29.6,5G在线,81.0,88.5,0.09,29.408546,105.891712,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
187,YC-SHUTTLE-MINIBUS-02,36.8,0.2,83.2,738,1.0,63,12.48,41.7,51.8,72.7,22,-81,23.2,5G在线,84.6,89.3,0.1,29.408572,105.891741,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
188,YC-SHUTTLE-MINIBUS-02,36.3,0.19,83.7,740,1.2,46,12.48,41.5,50.8,70.3,21,-79,26.7,5G在线,83.6,91.8,0.11,29.408599,105.89177,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
189,YC-SHUTTLE-MINIBUS-02,35.6,0.19,84.8,722,1.2,55,12.35,40.5,45.7,70.1,21,-87,29.2,5G在线,80.8,86.8,0.1,29.408626,105.891799,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
